time_since_launch,orbital_altitude,battery_voltage,solar_panel_temperature,attitude_control_error,data_transmission_rate,thermal_control_status,satellite_health
3170,955.881287,27.648619871874374,25.838839649688524,0.3624002641217966,94.63055731636408,0,1
2151,1514.1662426574335,21.834274156124565,10.115495309023181,1.7405479558246202,75.05458186308606,1,1
1237,418.1649114625966,26.737349274906514,48.36194119964247,2.9822364888582986,44.91747034506572,1,1
1784,1952.6832603591738,29.155373999304494,-18.36908117,0.5876835381871653,59.155995941807774,1,1
2809,324.2708689,23.239280815657697,-33.43844309,4.1910316329463395,46.49337074612012,0,0
2834,1322.238601371457,29.00411638088618,23.72729696513153,1.017110778882242,20.12932151030605,0,0
164,1256.4754129745602,25.054209265263943,-22.19166212,4.930018316545387,40.144348102787355,0,0
998,529.0167424785338,23.168051331656574,46.103692806675724,4.582167202825421,87.43988215303241,0,0
2567,556.5571706130006,28.965082351115313,48.806931225017095,3.0227804360893167,51.50817961985551,1,0
1307,1647.5517292508655,20.32037266769728,42.64043950253537,3.3000504464368996,62.61737504,1,0
2564,1808.8561793015613,20.280188512728106,44.47617629095447,2.668032340043368,26.330208340871742,1,0
656,781.1288420024082,25.99829604206333,11.565481741635999,1.955519843164163,42.06081930622629,1,0
2660,1044.5387387363662,,19.211864956862996,1.7585404853695885,93.62844864048883,0,1
2211,903.4915698,27.515463074381064,-40.57538422,4.458274533701311,38.28209458537887,0,1
1909,423.3299220773082,20.794695033516057,26.305015972868887,2.8830986305688393,32.55049585274392,0,0
2046,1444.447218226876,29.502511935335576,-29.79366369,4.116468661066859,15.030983519544616,0,0
2111,1702.8279891696732,27.030635376375155,34.03260597043828,2.570355219363592,18.750773651307078,1,1
3162,818.2949075650521,29.49112053727739,46.15318206110014,1.5351246112102594,62.63104042773153,1,0
1140,1983.298849172221,23.290977589741022,-28.76223708,0.4587973831485992,69.40295189043042,0,0
1889,428.9476473800034,26.939391279828175,-42.19688824,1.6184840150415862,67.74224317549246,1,0
266,1425.0442134846855,28.59938746733485,-1.610986073,4.400587570325492,58.584639058152646,1,0
1845,1061.9876246943513,23.804642231542932,29.154937194830907,3.559805869418847,54.18741678665771,1,1
1708,1059.2232318813149,29.64859919,27.064016994352286,3.9291495493550626,16.49268258504749,0,0
3630,1077.9975472570186,22.64992791220541,19.681850565658422,3.8671710805027866,85.66257981611558,1,0
3211,739.7590154624284,23.156136260212207,32.06959902347411,0.5998620861573806,56.177268298585716,0,1
2293,1516.4568064647951,29.203285766270387,-32.50116474,0.7943028302891497,21.87232023854409,0,1
2442,1526.6800943445458,29.696597465027033,15.193775788594593,1.5861962441701094,22.226451016444493,1,0
1510,780.0750872,22.851957483051496,10.567931589764981,1.5051438933395611,56.16608695287575,0,1
475,1720.0209834593652,21.363900396428583,-34.65682762,0.33040519127865875,32.01189404,0,1
3588,838.6364042,27.590554097105976,-8.557292936,0.7673575478460343,92.97684820573788,0,0
976,1532.6583107771219,29.29665266300448,35.25297193095474,4.281151417833898,54.905403792935175,0,1
1207,505.6996047705129,26.007136437018747,47.180180404815985,2.9452241899085174,98.05766698,0,1
1043,586.7927927663677,26.345189544062467,16.543017757735186,1.711414963898208,76.07428316735356,0,0
1960,836.8525956640269,27.62943334,42.194104198624444,2.6323894893168776,82.96290006195021,0,1
557,1309.5854050353646,21.530848188414083,-36.79507694,1.3065669578914452,44.99908859510498,0,0
1017,1397.3695253137887,29.734688964947395,47.50605256429472,2.9192115867358748,22.061870166704118,0,0
3595,973.8054923447072,23.643293847285946,-46.64935008,0.3731544161794931,72.07266977419751,0,0
1605,432.32656028787386,26.282404259422627,2.7259273471101437,4.513253494822757,46.63640807713393,1,0
3600,935.1789085576313,24.68616020499993,-20.89916705,1.2022329234180735,95.39936638719598,1,1
882,1470.9047771305577,24.681809797648448,31.390910678480935,4.095377509688064,27.42690179892189,0,1
2194,1440.6922839215372,27.027443721197216,-28.24563679,3.299994331622586,66.38531035397936,0,1
665,572.3339024492527,29.946622988722545,-48.84699633,2.6150347121166693,87.94550634972781,1,1
3375,313.23274945724415,26.590598504959516,-8.539054076,4.648982303588978,46.254614450252326,0,0
2667,1580.0687494033984,27.940591315727353,-43.58920023,0.7840659016057683,95.83008573611389,0,1
1771,480.8258828549143,20.27616057,-20.99074308,0.5963873513449985,16.895492489434233,1,0
2867,439.9935447392853,28.104273690648185,14.374769166669822,1.6093006591171881,62.823317404935096,1,0
863,304.5920686180779,22.99975881768297,-20.52968234,4.151106132591774,79.96480483357037,1,0
581,1035.4222541267764,21.267018450346647,-25.42067727,0.17600728095117368,28.162622341280986,0,1
3070,1155.5486315313844,21.13334085447706,-34.45043369,1.197028537,15.20717069143092,1,1
694,1384.028878452604,26.798748141696265,-36.48277259,2.1235109584333376,17.190785070527827,1,0
1251,803.3085292113959,29.97616836,2.5857373181419234,3.5647049426910415,38.73063157366752,1,1
3173,1507.722017857526,26.661950983728996,18.15070229434714,1.4965653380542014,30.08545328111734,0,1
1610,587.8641575918007,22.623481500667758,-4.726679426,2.240562231,30.150113973657213,1,0
3488,1714.3830902875904,22.03305971,-37.6396901,1.6842524543558075,51.26688729,1,1
1239,1272.1421591137573,25.25957099268041,14.775629952152627,0.4603012736285117,17.644040132532606,0,0
2454,1292.6126997324823,20.650392993507033,5.712189832163816,3.6933799241562677,99.59505664049443,0,1
398,656.6182034244839,23.993308329271873,-11.87245447,2.3068969822224155,72.62268658,0,1
1946,425.9848738,26.662349040057876,-16.99531229,4.062560597640482,12.726402146794408,0,1
714,1090.0321652371413,29.67662275808484,-31.68471088,3.4734645852706936,72.27137533760376,0,0
703,1346.5403182680102,24.256534478156052,-35.37005412,0.2890760009476334,81.26450042987824,0,0
2808,461.5789797248655,22.002239404073066,-16.12283055,2.500379502481392,27.168601686810447,0,1
2546,1915.9086066978832,28.173624033727844,-45.83688759,4.954278118076868,85.62491187064394,1,1
3536,1966.7044123957717,27.441995248606165,-6.33725872,1.5393513093297073,65.05885089526686,1,0
1714,1227.2763821672363,28.59703888204744,10.157392928493593,2.4647905024482113,83.87701582366421,0,0
1972,1915.1175639647904,22.14718727542892,44.165427529289076,3.2601622183702017,74.50242969338242,1,1
3021,605.0569038874503,24.04832195849835,12.582814327773704,1.0113280018994781,73.41657532439737,1,0
81,343.21516480519233,29.815544377230374,12.40760468558998,3.512536051825209,24.241693847173096,0,0
603,366.9962099936629,21.580423197763736,-12.55851944,3.2988833822083965,38.42172020690322,1,1
1970,1298.7712150255245,26.71450819155438,-36.66828437,1.8748023335974384,57.092086583041855,1,0
1710,404.7912018,22.37184461547264,-5.306234674,1.4221963365654955,20.12919456523777,1,1
2046,1929.5275316009481,25.001590062825443,9.867631906751399,4.595513506390495,53.06437419660306,1,1
2819,541.2864582909776,28.00509645795688,22.403359665580396,0.6351178634856852,50.07881425059202,1,0
902,818.0287702900637,24.88586052555819,32.60867738954309,2.160153956560925,30.873099558278124,1,0
364,1698.2802633971924,28.05481693,-24.40719079,3.8349181411106423,27.974601259211436,1,0
162,671.8585492769582,24.26334905440346,-25.87799248,0.7406854773769356,32.26367367301877,0,1
3119,713.0463794,29.99352929870033,6.529986310451804,4.664637667704708,64.4596086,0,1
2558,1391.925224844731,24.358282342202102,6.601518313442931,2.6312620338228894,47.34571344063924,1,0
3400,769.3463504317459,21.493794786378263,-28.20522033,2.5240782724355038,47.256318412231956,1,1
1863,669.6609778130905,24.01869515649249,8.747531035,2.121387054,26.35598899,0,1
115,732.1021143196177,27.42593185,-15.412115,4.337250957472741,80.86294817345156,1,1
2988,1134.1007488792357,28.479377577586284,13.931491887863288,4.7422070440686355,73.03414497441743,0,1
2384,1942.3697836435197,24.601032991762622,-20.89552863,1.9003401310888894,48.61675564,1,1
880,1714.804500654088,25.944768410584395,9.229179207157642,2.7119682512503567,22.79817273181436,1,1
2784,783.8374497523012,,26.83100412369231,1.577115664160786,74.32307834769762,0,0
839,917.7344544467661,28.135461799983197,48.015877570193794,1.8400838083567517,90.89599078477552,0,1
2194,1089.6708258569315,26.57723905361133,41.10680564717572,0.14166780311290095,26.04357355537717,1,1
3646,1964.1803999288836,28.15027104250855,0.35387473274523273,3.9296774220520843,64.23943840151284,1,1
1346,593.0637961707166,25.759107583686372,-1.165091668,4.846665704,48.18779218937472,0,0
2490,907.7212759362009,20.046481689252808,-6.229999406,3.8476327592384356,17.88853235582657,1,1
2884,1540.0243597706155,20.41266784402223,-47.2249402,2.591057103807289,75.32443084026896,1,1
1036,1938.7043482572037,29.79808399238183,-33.40455025,4.137549965705574,16.40324953522947,1,0
942,564.6478617,21.449920420027052,-44.08109117,4.289395215415367,73.20083404874912,0,1
3565,686.5459221303878,24.04516408823463,19.635508477532085,2.7226131546413948,35.30376048391284,1,0
1724,683.6809464637314,29.33811275009968,-8.676534978,4.685787428399408,60.90937773364324,0,0
2334,335.5844501,21.950394847330493,-43.62301219,0.15085096528495157,24.44084578577437,1,1
2767,1326.9965624676142,28.437913444665007,19.05750777,0.050480049,43.380718287701654,1,0
1137,1440.1952260480195,28.182675681595903,14.443586282794385,0.4072968208233646,19.368053955841035,1,0
2527,1324.2940132129306,29.863296545513396,21.99628306904971,0.2892885772672582,52.05732590264227,1,0
21,421.24908200178436,22.816818336481685,9.983411776156913,2.1230549389110043,29.196163213834733,0,1
3420,417.6912137675739,23.15325355380146,-33.84604401,4.701605519609934,26.913743058146864,0,1
1749,657.6571426400108,29.028780010577865,-43.86077023,3.3761177499596817,19.643717649716766,1,1
682,793.5006766881548,22.340790592022795,31.714097022703726,3.2972643062222833,78.88906081,1,0
3637,1637.1242150470805,25.47900956987109,-28.4191001,1.924430211684398,67.55678895723666,1,1
2953,570.9634517731658,27.073449591910563,4.252924047418297,2.668832280896181,24.12135709205267,0,1
1833,374.95676787580464,22.718842452628856,-1.478298527,1.520873482722116,52.51864489466405,1,0
2367,969.7787631121937,29.38412945444759,42.105254043651414,2.589188697013325,69.47961538975547,0,0
125,1007.8666892412646,26.656975480739202,5.243976085429836,3.733304543573696,89.02618167,0,1
276,1066.542474921222,20.47139308269825,8.001688538715065,2.7934623212664937,15.361493899245762,1,1
1999,1705.7360248458465,21.35737531260914,-18.04949663,2.0943591961178143,42.611944301212404,0,1
1227,466.6092052806009,21.907815700915634,45.869470176866116,4.224610319635485,65.43579205,1,1
2241,1496.7015401173355,22.449573639934496,11.237381573923464,1.437214398973759,11.405569632368167,0,1
3618,874.5074707769943,27.306773700294364,-49.50196164,2.4074346396223008,31.917379304691572,1,1
695,826.9662319402989,20.889352447554682,5.608226373496329,4.890736353191003,77.04104814692184,0,0
1309,1885.3233143461657,23.505946722761344,-13.61346117,4.836608142613449,42.016290873243655,1,1
56,722.3964915084615,29.11383323328002,-46.78877957,0.031423083,17.604526562619462,0,0
3374,1392.3041200769228,25.56667686337004,-6.845021449,2.6611670446612665,66.39357919733911,0,0
3234,767.7171875393565,22.654965638385356,27.356648837862977,1.684596294375797,32.50475141395543,1,0
18,1162.1446004886548,29.57056296,0.3789457956362412,1.4561193487337998,73.14886838594816,1,1
3441,1636.6979174136725,22.443158919686823,13.945908613999471,2.9812608930434026,91.01573846,0,1
2311,1798.9282899776429,29.050996212676427,13.97414657,2.2315216159709217,57.50731665102186,0,1
2841,1725.7853085015856,27.257696736145554,17.101930248342683,3.664210407753207,63.92294732408551,0,0
112,1289.7072514458878,27.405210369587863,-11.24038054,0.13567095181081457,56.296534586588656,0,0
3559,722.9877360749776,27.649393184016162,-12.99951609,4.634454232821233,83.56978811182617,0,1
3398,1424.0967515451719,,-49.54154687,2.837966461,31.75431739128858,1,1
541,1506.8385778253337,28.145787260026687,-34.57775395,3.4203335110748734,46.138945099204896,0,0
2694,318.1763831929524,28.361930977524903,45.08102127815516,3.0229323735590414,90.55282896749908,0,0
578,1046.6578685841869,23.60486721676117,34.24167157882097,4.9456580315481515,75.12814205582914,0,0
1088,1733.5454727969993,24.003445182163752,-22.48915626,4.931492206481907,38.80772670448074,0,0
3363,1132.2989136131805,28.88756718539026,-9.880805107,3.0494571750264896,84.93690461804127,1,0
24,829.3382517,25.247292604295243,43.99213233846329,3.4198164741154535,31.49417895480306,1,0
1572,1782.0562107419266,28.66943495941869,-24.95555204,3.0928492268508774,67.07614174232083,0,1
2048,564.9971858006697,,3.2532969288929934,1.5534046196979316,96.08112617,0,1
2958,650.9568951075407,25.935677567490423,-47.79202159,0.963067782,61.723988193493724,0,0
1572,1468.5330237914268,20.30980953277862,11.973483635280658,2.0138157590677475,81.95203114184586,0,1
140,899.1411005951775,22.778943978407497,43.00735981743949,3.413784111508056,76.18876701402469,1,0
1767,1512.1286207474243,25.020576469023183,38.47433848400222,0.27988677156201125,87.91489278105786,1,0
647,568.0961561411361,25.87317172134701,0.19692206275332325,2.5715260340549717,97.18877614584221,1,0
2235,728.8574523214381,26.30434529000734,14.964197227716596,2.041986637031949,12.008490134997274,0,0
3199,566.3005432181769,27.162228250116172,6.979819401328548,2.6374242064280935,12.508279423810324,0,1
200,1919.9475330579664,26.56233432293632,-43.30257558,4.301133165457739,63.4980069,0,0
3198,989.1867334,28.48576707,-34.12765131,0.23805068778529115,95.88208155428742,0,0
256,873.2738468473842,22.954703428875135,46.38173147697597,3.818120246808509,53.71147653817109,1,0
546,324.1436655,26.415699856658925,-24.40313031,3.334549459668133,85.58016075487124,0,1
2241,560.8098849985086,20.51159514196271,-11.55507839,1.0192399048656042,79.11169778070938,0,1
2750,1015.9309556122491,24.80190077322028,0.8944307954507167,3.670918347640513,54.84270465872441,1,1
3175,416.4547473722199,22.680329659518925,47.913212939334144,2.481859734394789,56.18550949049974,0,1
3606,1168.2568601605687,23.808871482946962,18.999350622977644,2.4051239783887244,49.243007133773446,0,0
3336,1073.5262453895612,23.54662751764959,12.959849773036524,2.4153525747334594,32.69788525257536,0,1
801,1604.1858385853984,20.604306771526378,2.439997244085937,4.746170311256381,87.28410416053265,0,0
941,1421.6645923805381,24.666458007513754,20.067441459455722,4.721822531683964,28.8613124,1,0
3455,1058.1104190449755,29.946292879915532,16.401589052834666,4.568040233426335,91.62284950158038,1,0
3331,681.9231901786214,22.989360568364837,40.28408923,4.433710367725469,42.37548486476536,0,0
413,1535.6680622302708,27.361459716682507,4.183530536462264,0.1879404578553412,12.384757583571776,1,0
2014,1503.365575872147,25.477883349204355,-7.849741181,2.0029746355607134,25.15402246751074,0,1
1381,560.6034728761585,23.252253005314735,30.71620280638713,4.474385317628271,89.90422879014244,1,1
1098,1855.0781134231847,20.896070603924212,29.97833346868184,3.7756327783046255,21.560008796626917,1,1
3426,409.4886972255734,22.158579007652122,-33.0163562,2.2832990116420193,76.48963036119612,1,1
909,393.56410511761754,27.81853539490244,-26.32080021,3.8662651860858306,26.453233798852523,0,0
187,618.4957100261258,22.790201774186453,45.863826129970576,1.040929129068104,54.903960672995154,0,1
2015,1846.083356682911,21.44302482411853,-5.589046162,2.998996227213968,28.468630964686582,0,1
1313,1183.9968108627672,23.31298340460673,1.9660696531189643,2.664991409458302,39.98488939915356,0,0
2092,1639.499565,25.840429522276903,-18.98398754,2.867735110053713,21.234000196107875,1,1
3644,687.3334197,27.034631642899992,-1.89289771,3.6089770997322717,60.04020485100926,1,1
2130,1133.3773569113596,23.87364837,24.335660719565595,4.749010456240386,42.924268904637394,0,1
1146,909.0920881605998,24.98147157078349,-1.765490254,1.320058839734886,42.89357807880228,1,0
357,1707.3086320125276,24.549166920334613,-18.521532,3.790253876833148,13.471674834353955,1,1
1551,338.42754691068524,20.09003349923427,-40.39989956,3.2257048440527276,22.25155502250388,1,0
1089,714.5326409423791,23.956004748558485,42.82615205,3.475725337131648,73.67774370630221,0,1
2983,559.3761813140438,25.87319810172082,37.16578228018956,2.144598325,36.30882516836178,0,0
1680,1760.621365826668,25.69944716415761,29.136494334972213,4.722892981316965,49.78622358024416,1,0
2422,1094.8245444794018,27.497675583342467,19.407096384256505,2.3982812499379835,78.67610752148997,0,1
161,987.1740746184676,26.703759104353388,1.5509884450583442,0.6079589469955993,50.02816947700861,0,0
3451,1064.1206955718358,22.768067971161535,39.73967861224503,3.4034649027579444,30.304812830592716,1,0
3429,1952.271736,22.556436715589626,29.170151279704996,0.6443455688126087,59.48418188198785,0,0
3259,1745.454570371071,24.64141798063434,31.601084182446257,1.6133750060716463,82.10854054468884,1,1
2369,1500.8269121455228,27.329696677216546,-19.0449527,1.140028386789063,63.967769518510764,0,0
449,793.8142306795328,20.938273065759645,-7.65417266,2.694671969453112,47.81631240462327,0,1
1497,580.7940991813612,29.483265830361624,20.68022641232585,1.737519416141241,21.306206567698005,1,0
1036,1866.4371693415708,25.431531237064316,-12.89376968,0.7992661841837545,32.384185734797896,0,1
2231,1019.2283887540209,23.064083949335007,-0.602534672,3.954071822088516,95.15069899947254,0,0
2158,773.8848590966695,26.93391230881426,14.651296770512346,2.342458102190636,79.46272427356806,1,0
1950,1100.5654049099803,20.44725816243102,-6.224159842,2.272245197942147,17.881469886808645,0,1
2555,1860.3406187945986,24.843969157830628,29.303960716288984,4.431814767021007,10.496314531788347,0,1
1313,958.0144327651984,24.859696474638092,-38.37211611,2.694121802,25.78774071166466,1,0
2342,1256.489695321769,21.61975285,21.805650978201726,3.5494804793251165,94.95016644567929,1,1
3522,1665.0427118845637,28.37387815941883,-35.47899394,1.6403271381812712,62.20350259436384,1,0
2951,1026.125302782265,27.96812118680254,43.78396549285259,2.806447452349558,85.47937788242349,1,1
1238,697.0210632748261,21.52732394453709,-18.59623193,3.632073431530327,51.870251169791366,1,1
973,1990.6937722511568,23.638272935633776,29.54323610394711,1.4823600165736668,84.39725374248758,1,1
631,1926.1704576686714,21.00429556630888,2.141697810867605,3.4426707434808055,13.052477598230524,1,0
1590,1733.9145875133738,28.486087568391966,-40.89129334,2.8438158192256613,48.413750231226615,1,1
1050,1470.2355949560683,23.23320103748641,8.258685439,2.1709658158621004,43.98350353182029,0,1
2780,801.2715677184849,24.393163078576528,41.21777368825698,3.564847808233063,98.33917651626206,0,0
3302,1852.8019948788544,23.238719500205665,-34.27655956,1.5845218491223418,37.042815909116854,1,1
1588,768.4463392060889,23.10026016464951,-17.86930506,3.5725137335011095,47.52251636189064,0,1
2368,1661.3761409506153,27.47302253748589,-6.084132904,2.755570370223252,78.29207637289014,1,0
2960,1861.0388855002207,27.47566234179823,-22.49469367,1.2280192756207615,89.26417895008512,1,1
3304,1325.1065287308495,25.177881704805696,44.37794747,3.3413773348701588,89.05493568,0,1
1693,1665.195570415004,26.576169493263144,-12.24997352,4.423821970187121,45.50597835951231,1,0
436,1645.8816686429693,25.116631973579565,15.80620584856787,1.5500699660266548,95.36994578,0,1
2828,628.3681769056658,20.28589209939715,-27.60832356,4.061659425116983,68.81579886381954,1,0
1556,1435.471605113344,20.660064331299324,-28.02940625,1.680651782034282,86.60219933988938,1,1
3474,458.89549273755404,23.837405695128314,-32.41506644,4.105606192128395,93.36495047258013,0,0
1076,1163.3452433337184,27.497463586283942,-6.518773647,0.25575519373394306,31.0239751,1,0
3384,575.8004318389817,29.13226228134345,3.2858202290053953,0.036076569378195034,54.927863671739765,1,0
1304,1007.7941479539338,20.297083053467524,-48.92518342,0.5663102563438399,62.90175662013922,0,1
2773,1716.069526987344,23.68030052686807,33.29234276131146,4.369714039,82.21939237433942,1,1
2078,1978.1853273713475,22.237824361164108,1.2753892531098785,2.6686092652982856,46.10491273611275,1,0
2384,840.5317138213501,28.15205281165462,-34.27900766,2.970506475426488,28.94042551854395,0,1
182,1204.3246879314001,28.459681446546412,-43.27066875,4.211027342,76.89110802411204,1,1
3094,1169.2066414298306,22.064088676918953,-43.68007029,0.25322902570817263,63.31010370533958,1,1
2591,1922.482566712812,27.10827253434872,-24.23565131,1.9355352129256724,90.84690517210888,0,1
1469,1113.5923451357148,27.317560373014285,-0.070785203,3.2154517972452905,68.95269825270535,1,1
3145,1488.4805491794864,21.770576967825704,36.02395360029985,2.023400821784391,11.51443006398686,1,1
3081,1867.0416962844945,24.33695917008236,40.29654268909036,0.16065100323728487,96.99862600903974,1,1
3555,934.7435512126282,26.203378054437998,33.232791997940396,3.2547182708449456,63.37996242526366,1,1
1479,1833.6078050171589,20.26066606932599,-17.14365319,1.957006472863994,63.62895386351606,1,0
1589,1859.675577214723,24.04591833045883,-19.34422483,0.096045008,91.83352552012903,0,1
1587,1882.1262567441222,21.549582329476205,48.745834515499766,0.8525919182667929,69.74279508730743,0,0
659,759.7585153,25.418965011208872,18.12806299874589,1.0879109141698529,53.13890648700021,1,1
159,980.6045102589294,28.429175834609545,-19.50480587,2.5530791917731155,19.65568009368725,1,0
3085,1779.6730439836933,25.24753938626037,-17.09198477,0.931874505,96.59789031812815,1,0
3249,910.5751012767118,20.35983596208684,-6.535556069,1.806636362129873,17.06386401,1,0
2459,1320.4301559869587,20.29657245596791,12.180669782483747,3.753328817741164,25.32698066874667,0,0
1011,500.6926623420883,26.055031459041494,39.79791599716789,4.038599446605299,83.75831762423998,1,1
52,395.6674797891093,23.279815585256124,-30.16928803,3.977064903677881,54.13647955481116,0,1
2455,1000.3897821366934,25.726665034718927,-41.55966023,3.4754142520271096,26.04416349660323,1,1
2894,1284.1581054076196,21.636371089159876,-9.424787605,2.709061573,35.754572046686654,1,0
1045,967.5884927102003,27.76862352836112,-25.45445174,2.7531514713765057,99.46129546370794,1,0
1053,1282.1508092734314,28.60719705733568,7.603267343910339,4.766937798503438,62.56181205868283,1,1
2750,1175.6434394920345,28.892256020848937,19.921483714742152,4.38934373,46.14520943498185,1,0
2307,1465.702289786329,23.040745888313513,-18.92640463,3.248920598344135,88.85957115,1,1
1228,1404.2051328111627,26.607353676247318,18.545128886198853,2.342474718928363,53.172715876813726,0,0
3130,1021.217695451186,22.79042387,-15.68527451,3.645352078809983,37.71419148900521,0,0
1494,1022.4919087137675,27.627568208115783,13.496813966626206,0.313579488,24.78001466618818,0,0
2823,539.3231780207943,21.205250022263236,13.306080674739981,4.723040983308159,77.00222933856496,1,0
1489,1172.5055725639806,27.627648111211613,-22.18402966,2.737897478023447,63.660078369216684,1,0
1035,1298.2045178306844,24.39728637663535,13.572275171020351,2.5139522710475957,18.311860312956394,0,1
1950,1110.0319755015046,28.55549490435528,-11.90449043,1.4541741327337065,63.24759306483328,0,0
3361,853.7024696478983,27.389308599861465,-16.35450556,0.016947474,24.350576879758748,0,0
849,1526.802525227951,23.765196406964847,-21.07122529,0.30621596212958013,98.35478018074132,1,0
353,426.92479589688094,29.035391853604523,-15.43547399,1.3150422899168572,33.373819249306464,1,1
1098,1854.5486285818804,22.833371392753104,28.67448921,2.7077312935264626,72.64145617671954,1,1
2920,335.0938472278486,29.669886314359232,-25.48211858,0.4179015843260919,69.04405627940574,0,1
1739,1935.9952268450725,27.672033839556843,18.19874051463097,4.860260044694989,72.22163118445758,1,0
3632,1086.0045215889263,29.906748512711893,40.06205849809001,2.0548039145946353,48.69954221134313,1,1
1464,1001.538905,20.539046163984775,-14.9571059,1.5815873714368767,16.689861880099016,0,0
990,735.9548296874198,22.740360458771306,-47.04879355,2.625982399,98.20066397987225,0,0
1264,317.12092921488136,27.412642565144733,-47.53939709,0.32493296023989204,27.23732510564403,0,0
3065,767.1434495170596,29.22249701250375,-36.04971116,4.252253367868147,79.27482611,1,0
1884,485.9798732825677,20.28770817119453,-38.99551569,2.301385676056731,22.381615020892816,0,1
3225,1421.695432578771,20.000092959755847,24.808524987143315,0.8916770571798938,35.307731305784465,1,0
1809,842.4274529452346,22.562426292562478,-20.51492831,0.8086721472495612,60.38979838209227,1,0
3167,1604.2048582862246,28.527786766315614,15.250977360068433,1.8047717686937608,47.212242603043606,1,1
2341,651.7575184883988,27.67153102143225,-45.75445643,2.866814066549204,96.24398557591206,1,0
2256,1830.399257634586,23.40277462168857,-20.42597239,2.0845292896953755,86.29166751884496,1,0
3414,1189.0685756799153,20.020112643454357,-26.58537653,2.9839866920528997,92.96113127669062,0,0
1111,494.66053399726843,25.54705740953727,-22.31194896,3.527388724503738,67.66269073768558,0,0
817,981.4369006109142,22.37955471450951,-30.92822309,3.742443812,29.702413709557337,0,1
1799,651.4928909185949,27.456089284998434,11.791602110231977,2.0047777979713164,56.664948529058364,0,0
1960,639.4652244859046,24.46349664382626,16.267286965666685,3.585016557785485,78.89800566,1,0
2437,1160.8285540087552,26.786019230476672,-35.15345095,0.7075217660437177,15.824639858045773,0,1
2372,1442.2164265818333,28.523088298882904,24.11459846147578,2.565481001417351,87.68053624191106,1,0
2987,1849.750949355828,25.35759799518503,-24.99545237,0.36257358429984177,66.82158250958733,0,1
888,1153.6754182982108,23.359555407282922,-21.70774975,1.2205281514813198,75.1214321,1,0
1855,1941.9259175991613,27.69543546015249,32.88083388436225,2.9159334474992376,72.48658968237845,1,0
1180,1900.7792485247269,22.651872397711777,40.11659152711921,3.7021034277096017,86.29861470724882,1,1
667,1770.6063009734128,28.915188161064343,32.47563134684232,0.4765468169447612,17.876885395441192,0,1
632,1149.9613504361116,20.71427646732936,-35.22371796,1.0353492337028842,43.93395546341139,1,1
2624,539.5367043,28.354686411085446,49.92676350965198,4.959491072645325,55.23549368516222,0,1
1642,670.4375986861544,20.91555727270951,17.21554147823683,1.6882882171864222,59.19374909,1,1
136,1401.0390046103585,20.561369804098156,1.0668621540703995,1.4202038353298967,94.82996461,1,0
1946,1016.9834664831334,23.63256937348161,45.48414077534356,0.4262854575615804,13.821745623114603,1,0
1697,549.562774,29.56549354474828,31.73803954265935,3.474213826682106,87.97540423389094,0,0
427,1114.2896871868277,29.834860541916022,19.17430396287368,2.5412669221071815,59.671096478936214,1,1
1475,329.6319273534781,22.020705009661594,33.83972484821332,0.7877543892492267,59.91653523,0,0
2659,1547.6221305293084,21.48637555662066,-11.45334167,3.1644911679720362,38.82972890664402,0,0
2958,425.08820063247447,23.529533315547777,18.443844544021346,2.6288017868053517,67.92581716846655,0,1
818,1369.4931538506023,23.370868408810736,-30.94199813,2.8247264903294473,68.17718148842727,1,0
2188,1648.117522963519,27.595928827379744,48.80006352671022,4.974274027848745,27.036457665797265,1,0
1106,525.4945865717414,24.43999020746726,8.898170009340348,0.14306363970898572,70.93053514985453,0,0
2224,1181.6857741322215,27.798835857345132,31.42372474353074,4.574860805,34.00356891800249,0,1
197,1624.4147744110983,27.48713097025046,-9.266011947,4.209453807911522,71.99079994623222,1,1
2671,743.0768730869024,25.783104301259232,25.85888192751807,2.076714123300787,65.07486963273053,1,0
3639,576.9582081027525,28.335120997416553,-11.26151005,4.404731768191813,74.4356782,1,1
1995,872.5924886446767,21.956477465527072,9.000508696058283,3.242806211864246,11.772981940421042,1,0
2738,1242.9886001916368,21.618104956605134,27.813481568631218,4.446772583506052,21.282905767923953,1,1
3492,1277.975311253075,27.50650258502668,-38.35260867,2.9736544113157293,85.61805903174776,0,1
2448,522.4897668780679,22.447970621552955,-14.32141486,1.0807461965958975,44.26509352156406,1,0
470,1077.8670410457516,20.027943838203846,4.493694897609693,2.8811069202588664,85.30465190077504,0,0
2265,756.0797324171293,29.11960168644538,-16.60022939,0.8953112396506863,15.640683294170653,1,1
1948,1731.4411707104164,26.22937058033063,-19.08327652,0.7041396384364651,79.24342190347727,1,1
928,833.0777245088523,24.449376980079407,-21.83359104,3.270306159607119,17.539033092391616,1,0
2010,1725.7976917075612,27.25736510009038,-27.22081782,4.737383082677924,52.14939785192176,0,0
2679,1028.5598414230467,23.33331733115286,34.890456255563066,2.942479896037225,94.38162775691106,0,0
2998,1535.1958019049705,29.536660570954176,42.368912940059246,3.9789381649111326,16.991026253884165,0,1
905,1167.1023885250443,20.68620288947411,20.01694481563281,0.8418218163311036,41.55959165916332,0,0
2222,1357.336461,26.40948190662361,-47.00004872,3.2710518309447103,56.65137387827623,1,1
